"Brand","RichFullTaste","GoodTaste","NoAftertaste","Refreshing","Light","Prestigious","Masculine","BrewingTradition","ForYoungAdults","GivesBuzz","DrinkOut","DrinkAtBar","DrinkWithFriends","HomeAfterWork","ToServeGuests","LowerPrice","GoodValue"
"Corona",3,3,4,3,2,3,3,3,2,3,3,4,3,4,4,2,3
"Corona",2,4,3,4,3,3,3,2,3,3,3,3,3,4,4,1,3
"Corona",3,3,4,3,3,3,3,2,2,2,3,4,4,3,4,1,3
"Corona",3,4,4,4,3,3,4,2,3,2,3,4,3,4,3,2,2
"Corona",4,4,4,3,3,3,3,2,2,3,3,3,3,3,3,1,3
"Corona",3,4,4,4,2,3,3,2,3,3,4,4,4,3,3,2,3
"Corona",3,3,3,3,3,3,3,2,2,2,3,2,4,3,4,1,3
"Corona",3,3,4,5,2,3,3,2,1,2,4,4,3,3,3,2,2
"Corona",4,4,3,3,3,2,2,2,4,3,4,3,4,3,3,3,3
"Corona",4,3,4,3,2,3,2,1,2,2,4,3,3,3,3,2,2
"Corona",3,4,3,3,3,3,3,3,4,3,3,3,4,4,4,2,2
"Corona",4,3,2,4,3,2,2,2,3,4,3,5,4,3,4,3,3
"Corona",3,3,4,4,3,3,4,2,2,2,4,4,4,4,3,2,2
"Corona",3,3,3,4,2,3,2,3,3,3,4,4,3,4,3,2,3
"Corona",4,3,4,4,3,4,3,2,2,3,3,4,3,4,3,2,3
"Corona",4,3,3,4,2,2,3,2,3,3,3,3,3,3,2,3,2
"Corona",3,4,3,4,3,2,4,2,3,2,4,4,4,3,3,2,3
"Corona",4,3,4,4,3,4,2,3,2,2,3,3,4,3,3,2,3
"Corona",4,3,3,3,2,3,3,3,3,2,4,4,3,3,3,1,3
"Corona",3,3,3,3,3,4,2,2,3,3,4,3,4,4,3,3,4
"Corona",3,4,2,4,2,2,3,3,3,3,4,3,4,5,3,2,3
"Corona",3,3,3,3,3,3,2,2,2,3,3,4,3,4,4,2,3
"Corona",4,4,3,3,2,3,2,3,3,2,4,4,4,4,3,2,4
"Corona",4,4,3,4,2,2,3,3,3,3,4,4,3,4,3,2,3
"Corona",3,3,2,4,2,2,4,3,2,3,3,3,4,4,3,1,3
"Corona",3,4,3,4,2,3,3,2,2,3,3,4,3,4,2,2,4
"Corona",2,3,3,3,3,3,3,2,3,3,4,4,4,4,3,2,3
"Corona",3,4,3,3,3,3,3,1,2,3,3,4,4,4,3,3,4
"Corona",3,4,3,3,2,2,3,2,3,2,3,3,3,4,4,2,2
"Corona",3,4,2,3,3,3,3,3,2,3,4,4,4,3,3,2,3
"Corona",3,3,4,3,2,2,3,2,3,2,3,4,4,3,3,2,2
"Corona",3,3,3,4,2,3,3,3,3,3,4,3,4,4,3,2,3
"Corona",3,3,4,4,1,2,3,3,2,3,3,4,3,4,3,2,3
"Corona",4,3,3,4,3,3,3,1,3,2,3,4,4,3,3,2,3
"Corona",3,3,3,4,3,3,2,3,3,3,3,4,3,3,3,2,3
"Corona",3,4,3,4,2,3,3,2,3,3,3,4,3,3,3,2,3
"Corona",4,4,3,3,2,3,3,3,2,2,4,4,3,4,3,2,2
"Corona",3,4,4,4,3,3,3,2,3,3,4,4,4,3,3,2,3
"Corona",4,3,4,4,3,3,3,3,2,3,3,3,3,4,2,3,3
"Busch Light",3,4,4,4,2,2,3,3,3,3,3,3,4,4,3,2,3
"Busch Light",3,3,3,5,2,2,3,3,3,3,2,4,4,2,3,2,2
"Busch Light",4,5,2,4,1,2,2,3,2,3,3,4,4,4,4,3,4
"Busch Light",3,4,3,4,2,3,2,2,1,2,4,3,4,4,5,1,4
"Busch Light",4,4,2,3,1,3,2,3,3,2,3,4,3,3,2,2,4
"Busch Light",3,4,3,4,2,4,3,3,2,4,3,4,3,4,3,3,4
"Busch Light",4,5,3,5,2,3,3,2,3,4,4,4,4,3,4,2,4
"Busch Light",3,3,3,4,1,3,2,3,3,3,4,3,4,4,4,2,3
"Busch Light",5,4,4,4,2,2,3,4,2,3,3,4,4,3,3,3,4
"Busch Light",3,4,3,3,3,2,2,2,1,2,3,3,3,3,4,4,3
"Busch Light",4,4,3,3,2,4,3,2,3,3,4,4,3,4,4,1,3
"Busch Light",4,3,3,3,2,2,3,2,2,2,4,3,2,4,4,3,4
"Busch Light",4,3,2,3,1,3,2,2,3,2,4,3,3,4,3,3,3
"Busch Light",4,5,4,4,2,3,3,4,2,4,3,5,4,3,4,3,3
"Busch Light",4,5,3,4,2,1,3,4,2,2,3,3,4,4,3,2,2
"Busch Light",4,4,2,3,2,3,2,3,2,2,3,3,4,3,3,3,3
"Busch Light",3,5,3,3,2,2,2,2,3,2,3,3,4,4,3,3,3
"Busch Light",4,3,2,4,1,2,3,3,3,2,3,4,3,3,5,1,4
"Busch Light",4,4,3,3,1,3,4,3,2,1,3,3,3,3,4,3,3
"Busch Light",4,5,2,5,2,2,3,3,2,2,4,4,3,2,3,2,4
"Busch Light",4,4,3,4,2,4,2,2,2,2,3,3,3,4,4,3,3
"Busch Light",5,3,2,4,1,2,3,3,2,2,4,4,5,3,4,2,3
"Busch Light",4,5,3,3,2,3,3,3,2,3,4,3,4,3,4,2,4
"Busch Light",4,3,3,3,1,3,3,4,2,3,4,3,3,3,3,2,3
"Busch Light",3,4,3,4,1,3,3,2,2,2,4,4,3,3,4,2,3
"Busch Light",4,3,2,4,2,2,2,3,1,3,3,3,3,3,3,1,5
"Busch Light",4,3,3,3,2,3,2,4,2,2,3,4,3,4,4,2,4
"Busch Light",4,4,2,3,2,2,2,3,2,3,4,4,3,4,4,2,4
"Busch Light",4,4,4,4,1,2,1,3,2,4,4,3,4,4,3,2,3
"Busch Light",4,5,3,3,1,3,2,3,3,2,4,4,5,3,3,3,4
"Busch Light",4,5,2,4,2,4,3,3,2,3,3,3,4,4,3,2,4
"Busch Light",4,3,3,4,1,3,3,2,2,3,3,3,3,3,3,2,4
"Busch Light",3,5,2,3,2,3,4,2,2,2,4,3,4,4,4,1,4
"Busch Light",3,2,3,4,3,2,3,2,3,2,4,3,4,4,4,2,3
"Busch Light",2,3,2,4,2,3,2,2,2,1,4,3,4,4,4,2,4
"Busch Light",4,4,4,4,1,1,3,2,4,4,4,3,4,3,3,3,4
"Busch Light",4,4,3,3,2,2,3,2,3,2,4,3,5,5,3,2,2
"Busch Light",3,4,3,3,2,3,3,3,3,3,2,4,4,4,4,2,4
"Busch Light",4,4,3,4,2,2,3,3,2,2,3,3,4,3,4,3,4
"Busch Light",3,4,2,4,2,3,3,3,2,2,4,3,3,4,5,2,3
"Busch Light",4,4,2,4,2,3,4,2,3,2,3,4,5,3,3,3,4
"Busch Light",4,4,3,4,2,3,4,2,2,3,3,4,5,3,3,3,4
"Busch Light",4,5,2,5,3,3,3,3,2,4,4,4,4,3,4,2,4
"Busch Light",4,4,3,4,1,2,3,3,2,2,3,3,3,4,3,1,3
"Busch Light",5,3,3,4,1,2,3,3,3,3,3,3,5,3,4,2,4
"Busch Light",3,4,3,3,2,3,2,2,2,2,3,4,4,4,3,3,3
"Busch Light",4,3,3,3,2,2,3,2,3,3,3,3,5,3,3,3,3
"Busch Light",4,4,2,3,1,2,3,2,3,3,4,3,4,4,3,2,2
"Busch Light",4,5,4,4,2,4,3,2,2,2,3,5,4,3,3,2,5
"Busch Light",2,4,2,3,1,3,2,3,2,2,5,4,4,4,3,3,3
"Busch Light",4,4,3,3,2,2,2,2,2,3,3,3,3,3,3,2,4
"Busch Light",4,4,2,3,2,2,3,1,3,3,4,5,4,4,3,2,3
"Busch Light",3,4,4,4,1,2,2,2,3,2,3,4,3,4,4,4,3
"Busch Light",4,3,3,3,1,3,4,2,3,2,3,3,4,4,3,2,4
"Busch Light",4,4,3,4,1,3,4,2,2,3,4,4,4,3,2,2,3
"Busch Light",4,5,3,1,1,2,4,2,2,3,3,3,4,3,4,2,4
"Busch Light",5,4,2,4,2,3,3,3,2,3,4,2,5,4,4,2,4
"Busch Light",4,5,3,4,2,2,2,3,2,2,4,4,5,3,3,2,3
"Busch Light",5,4,3,3,2,2,4,4,2,3,5,3,3,3,3,3,3
"Busch Light",4,3,3,2,1,2,3,2,1,2,4,4,3,4,4,2,5
"Busch Light",4,4,2,3,2,4,3,4,2,2,4,3,5,3,4,1,3
"Busch Light",4,3,3,3,3,3,3,3,1,2,3,3,3,4,3,2,4
"Busch Light",3,4,4,2,2,2,2,3,3,2,3,3,4,3,4,2,3
"Busch Light",4,2,4,3,2,2,4,3,3,3,3,3,4,3,4,3,3
"Busch Light",3,4,3,3,1,4,2,3,2,3,3,4,4,4,4,2,3
"Busch Light",4,4,3,4,1,2,3,2,3,2,3,2,4,2,4,2,3
"Busch Light",3,4,3,4,1,3,3,2,2,2,3,3,3,3,4,3,4
"Busch Light",4,4,2,3,2,3,3,3,2,2,3,3,4,4,4,3,3
"Busch Light",4,4,3,3,2,3,3,3,2,3,4,5,4,3,4,3,4
"Busch Light",5,4,3,3,3,3,4,3,3,3,3,3,4,3,4,3,3
"Busch Light",4,3,3,4,1,2,2,3,3,3,3,3,4,4,4,3,3
"Busch Light",4,4,3,4,3,3,3,2,2,2,3,3,4,4,2,3,4
"Busch Light",4,3,2,3,2,3,2,3,2,4,4,3,4,4,3,3,3
"Busch Light",5,4,2,4,3,3,3,3,2,3,4,4,3,4,3,2,3
"Busch Light",4,4,4,2,2,2,3,3,2,2,5,3,3,4,4,2,4
"Busch Light",4,4,3,3,1,4,3,3,3,2,4,3,4,3,4,2,3
"Busch Light",5,5,2,3,2,1,3,3,2,2,3,3,5,3,3,2,4
"Busch Light",5,3,3,4,2,3,3,2,4,3,4,3,4,3,5,2,4
"Busch Light",4,5,3,4,3,2,4,3,1,2,4,3,4,2,4,3,2
"Busch Light",4,5,4,3,1,3,2,1,3,3,3,3,4,3,3,3,3
"Busch Light",5,4,3,3,2,2,3,3,2,3,3,4,4,3,3,2,3
"Busch Light",5,4,2,3,1,3,4,2,3,2,3,3,2,4,4,2,3
"Busch Light",4,3,3,4,2,2,2,3,3,2,4,5,4,4,4,2,4
"Busch Light",3,4,3,4,2,3,3,3,3,3,4,3,4,3,3,3,4
"Busch Light",3,4,4,4,2,3,3,3,2,3,4,3,3,3,4,2,4
"Busch Light",4,4,2,3,3,2,2,4,2,3,3,4,4,4,3,3,2
"Busch Light",4,4,3,3,1,2,3,3,2,3,3,3,5,4,3,2,4
"Busch Light",3,5,3,3,1,2,3,2,2,1,4,3,5,3,3,2,3
"Busch Light",4,5,4,4,2,3,3,2,2,2,3,3,4,4,3,3,3
"Busch Light",4,4,3,4,2,2,2,2,3,4,4,3,3,3,3,1,3
"Busch Light",4,4,4,4,2,3,2,3,2,4,3,2,4,4,4,2,3
"Busch Light",2,1,2,4,1,2,3,3,2,3,5,3,3,3,3,2,3
"Busch Light",3,4,3,3,2,2,4,3,2,3,4,4,4,4,3,2,4
"Busch Light",3,4,3,4,3,3,2,2,2,2,3,4,3,3,3,3,4
"Busch Light",3,5,3,4,2,2,3,1,3,2,3,3,4,4,2,1,2
"Busch Light",4,4,3,4,3,1,3,3,2,2,4,2,2,3,4,2,3
"Busch Light",4,4,2,4,1,2,3,3,2,2,4,3,4,3,3,2,3
"Busch Light",3,4,3,4,2,3,2,2,2,2,3,4,4,3,5,2,2
"Busch Light",4,5,2,3,1,2,2,3,3,3,4,4,4,3,3,2,3
"Busch Light",3,5,3,4,2,3,3,4,3,2,3,4,3,4,5,2,3
"Busch Light",4,4,3,4,2,2,3,2,2,4,2,3,4,3,3,2,3
"Busch Light",5,3,3,3,3,3,2,4,3,3,4,4,5,3,3,2,4
"Busch Light",4,4,4,3,1,3,4,3,3,3,4,2,4,4,4,2,3
"Busch Light",4,3,2,4,3,3,4,1,4,2,4,3,4,4,4,2,4
"Busch Light",4,3,4,3,2,3,4,3,2,2,4,3,3,4,3,2,2
"Busch Light",4,4,4,3,1,2,3,2,2,3,4,2,4,3,3,2,4
"Busch Light",4,4,2,5,1,3,4,3,2,3,3,4,3,3,4,3,4
"Busch Light",3,4,3,3,1,2,3,3,3,3,4,4,4,4,5,2,3
"Busch Light",4,5,3,4,3,3,2,3,1,3,4,3,3,3,4,3,2
"Busch Light",4,4,3,3,2,2,4,3,1,3,4,3,3,4,2,2,2
"Busch Light",4,2,3,3,3,4,4,2,3,3,3,4,3,3,3,2,4
"Busch Light",3,4,2,4,2,2,4,4,2,2,4,4,5,3,4,2,3
"Busch Light",3,4,4,5,2,2,5,2,2,4,3,3,4,3,3,3,4
"Busch Light",4,4,3,4,3,2,2,3,2,3,4,3,3,4,4,2,4
"Busch Light",3,4,4,5,2,3,3,3,2,3,4,3,3,4,4,1,4
"Busch Light",5,3,2,5,1,3,4,2,4,2,3,4,3,3,4,3,3
"Busch Light",2,5,3,3,2,3,3,3,3,3,3,3,5,3,4,2,4
"Busch Light",4,3,3,3,1,3,3,3,3,2,4,3,4,3,3,2,4
"Busch Light",4,5,3,4,2,2,3,3,3,2,4,3,3,3,3,3,3
"Busch Light",4,4,3,4,1,2,2,2,3,3,5,3,3,3,4,2,3
"Busch Light",5,3,3,2,2,2,4,3,1,2,5,3,4,4,5,2,3
"Busch Light",4,4,2,3,2,3,3,3,2,4,4,4,4,3,3,3,4
"Busch Light",4,3,3,4,2,3,3,3,2,3,3,4,3,3,3,3,2
"Busch Light",4,4,3,4,2,2,4,2,2,3,3,3,3,4,3,1,3
"Busch Light",4,4,2,4,1,3,3,2,3,2,5,4,5,4,4,1,4
"Busch Light",3,4,3,3,2,2,4,2,4,2,2,3,3,4,3,3,4
"Busch Light",3,4,2,3,3,2,3,3,3,3,4,3,5,4,4,2,2
"Busch Light",4,2,2,2,1,3,3,3,3,2,3,3,3,4,4,2,4
"Busch Light",5,3,3,4,1,4,4,4,1,3,4,4,3,4,3,2,4
"Busch Light",5,3,3,2,1,2,2,2,3,3,4,4,3,3,2,2,5
"Busch Light",2,4,3,3,2,2,3,3,3,4,3,4,3,4,5,3,3
"Busch Light",3,4,3,3,1,3,3,2,3,3,2,5,5,4,4,3,4
"Busch Light",3,4,3,3,1,2,3,3,3,1,3,3,3,3,4,3,4
"Busch Light",4,4,2,3,1,3,4,3,2,2,3,3,4,4,3,2,2
"Busch Light",4,3,4,2,2,3,3,3,3,3,2,4,3,3,2,3,3
"Busch Light",3,4,2,3,1,3,2,3,2,4,4,3,4,3,4,3,4
"Busch Light",3,4,2,5,2,1,2,3,2,2,4,3,5,4,3,2,3
"Busch Light",4,4,3,4,2,3,2,3,1,2,3,3,4,3,4,3,3
"Busch Light",5,3,2,4,2,3,3,2,4,3,3,3,4,4,4,1,4
"Busch Light",4,4,3,3,3,3,4,3,1,3,4,4,4,3,3,2,4
"Busch Light",4,4,3,3,3,2,4,3,2,2,4,3,4,3,4,2,3
"Busch Light",5,3,3,4,2,2,3,2,2,3,4,3,5,3,4,3,2
"Busch Light",4,4,3,3,2,4,3,3,2,2,4,3,5,3,3,2,3
"Busch Light",4,4,3,3,3,2,3,3,2,3,3,2,3,3,5,1,3
"Busch Light",4,4,3,3,1,2,4,2,1,2,4,4,4,5,3,2,3
"Busch Light",4,4,4,3,2,3,2,5,3,2,4,4,4,3,4,2,3
"Busch Light",4,4,2,4,1,3,3,3,2,3,4,4,4,3,4,2,3
"Busch Light",4,4,2,3,3,2,4,3,2,2,4,4,5,4,3,2,3
"Busch Light",4,5,2,3,1,2,3,2,3,3,5,3,4,4,4,2,3
"Busch Light",3,3,3,4,3,1,3,2,3,2,3,3,3,2,4,3,4
"Busch Light",3,4,3,3,2,2,3,2,2,2,3,3,3,2,3,2,4
"Busch Light",4,4,3,3,1,4,3,4,3,1,4,3,5,4,3,2,2
"Busch Light",4,4,3,2,2,2,4,2,2,3,4,3,5,4,4,1,3
"Busch Light",4,4,3,4,1,2,4,2,2,2,4,3,4,4,3,2,3
"Busch Light",4,4,2,3,3,4,3,2,1,3,4,4,3,3,3,2,3
"Busch Light",4,4,3,3,1,3,4,3,2,3,3,2,3,4,4,2,2
"Busch Light",3,4,3,4,1,3,3,3,3,2,5,2,4,2,4,2,4
"Busch Light",4,4,2,5,2,2,3,4,2,3,3,2,4,4,5,3,4
"Busch Light",4,5,3,3,3,3,3,3,3,2,4,4,3,4,4,2,3
"Busch Light",4,4,3,3,2,3,2,2,2,2,4,4,3,3,4,3,4
"Busch Light",4,4,4,4,2,2,3,2,2,3,3,3,4,4,4,3,4
"Busch Light",5,4,3,4,2,3,3,3,2,3,4,3,4,3,4,2,4
"Busch Light",4,3,3,3,1,2,3,4,3,2,4,3,4,3,3,2,3
"Busch Light",4,4,3,5,3,3,3,3,2,1,3,4,4,3,3,2,4
"Busch Light",4,3,2,4,1,2,3,2,2,1,4,3,5,4,5,2,3
"Busch Light",3,5,3,3,1,2,2,3,3,3,3,3,5,3,4,3,4
"Busch Light",3,5,3,3,2,4,3,3,3,2,4,4,4,3,3,2,3
"Busch Light",4,4,2,3,1,3,3,3,2,2,4,4,2,4,4,1,3
"Busch Light",4,5,3,4,1,2,3,3,4,2,4,3,4,4,3,2,5
"Busch Light",4,5,3,3,1,3,3,3,3,2,3,3,4,3,3,2,4
"Busch Light",4,3,3,3,2,3,2,3,2,3,3,3,4,4,4,2,4
"Busch Light",3,3,3,3,1,3,3,2,4,2,3,4,4,3,4,3,4
"Busch Light",4,5,3,4,2,2,3,2,1,3,2,3,3,4,3,3,3
"Busch Light",4,4,3,4,2,2,2,3,2,2,3,3,3,3,3,2,3
"Busch Light",4,3,2,4,1,3,3,3,2,2,3,4,4,3,4,2,3
"Busch Light",4,4,2,3,2,2,4,4,3,3,2,4,5,3,4,2,3
"Busch Light",4,4,2,4,2,2,3,4,2,2,3,2,3,4,4,2,4
"Busch Light",5,5,3,3,3,2,3,3,2,2,4,3,4,3,3,2,3
"Busch Light",4,5,4,1,2,3,3,3,3,2,3,4,3,5,3,2,2
"Busch Light",4,4,2,3,2,3,3,2,3,3,4,2,4,4,3,2,4
"Busch Light",3,4,2,5,2,2,3,3,2,2,4,3,3,3,3,2,4
"Busch Light",4,5,3,4,1,3,3,3,3,3,2,2,3,3,4,1,2
"Busch Light",3,4,2,3,1,4,3,2,2,2,4,4,3,4,4,1,2
"Busch Light",4,4,4,3,2,2,3,3,3,3,3,4,4,3,4,1,3
"Busch Light",4,2,2,3,2,2,2,3,3,4,3,3,4,2,3,2,4
"Busch Light",4,4,3,4,1,3,3,3,2,2,2,4,4,4,3,3,3
"Busch Light",4,3,4,5,2,3,3,3,2,3,4,4,3,4,4,2,4
"Busch Light",3,4,3,5,3,3,2,4,2,2,4,3,4,3,4,2,4
"Busch Light",3,4,3,4,2,3,3,3,2,4,4,4,4,3,3,3,2
"Busch Light",3,4,3,3,1,3,3,2,3,2,4,4,3,3,4,3,4
"Busch Light",4,4,3,4,2,3,4,4,3,2,4,3,3,4,4,1,2
"Busch Light",4,3,3,4,1,2,2,3,4,3,4,4,4,3,4,3,4
"Busch Light",5,4,2,4,2,2,3,4,3,3,4,3,4,4,3,2,3
"Busch Light",4,4,3,2,2,3,4,3,3,4,4,4,4,3,3,2,4
"Busch Light",3,3,2,4,1,1,3,3,3,3,3,2,4,3,3,2,3
"Busch Light",4,5,3,4,1,3,3,2,3,3,4,4,3,4,4,2,4
"Busch Light",4,5,3,4,1,2,3,3,2,3,4,3,4,3,4,1,3
"Busch Light",4,3,2,4,1,3,4,2,2,2,3,4,4,4,5,2,3
"Busch Light",3,3,3,4,1,2,2,3,1,3,4,3,4,3,4,2,3
"Busch Light",3,4,4,2,2,2,2,3,2,2,4,2,4,4,3,2,3
"Busch Light",3,3,3,4,3,2,2,2,3,2,4,4,4,4,4,2,5
"Busch Light",4,4,3,4,2,3,4,2,1,2,2,3,2,3,4,1,4
"Busch Light",4,4,3,2,2,4,4,3,2,3,4,3,4,2,4,2,3
"Busch Light",5,5,3,3,2,3,3,2,3,4,4,4,4,3,3,3,4
"Busch Light",3,5,2,3,1,3,3,3,2,3,3,3,4,2,3,1,4
"Busch Light",3,3,2,3,1,2,3,2,2,3,4,3,4,3,4,2,4
"Busch Light",3,4,2,4,1,4,4,2,1,2,4,4,4,2,4,2,4
"Busch Light",3,4,4,4,2,2,2,3,2,2,3,4,4,3,4,3,3
"Busch Light",4,3,1,4,2,2,3,3,3,2,3,3,4,3,3,3,3
"Busch Light",4,4,3,4,2,3,2,2,2,3,3,4,4,4,4,2,3
"Busch Light",3,3,2,3,1,2,2,2,3,2,3,4,3,4,4,3,3
"Busch Light",4,4,1,3,2,4,3,1,3,3,4,4,3,2,4,3,3
"Busch Light",4,4,3,4,2,2,3,2,2,2,3,3,5,3,3,2,3
"Busch Light",4,4,3,3,1,2,3,3,3,2,3,4,5,3,2,2,2
"Busch Light",5,4,2,4,1,2,2,3,2,4,4,4,4,3,4,2,4
"Busch Light",4,4,2,3,2,2,3,2,2,3,4,3,4,3,3,1,4
"Busch Light",4,3,3,4,2,3,3,2,3,3,2,3,4,4,3,2,4
"Busch Light",4,4,3,3,2,3,3,2,2,3,3,4,3,3,4,2,4
"Busch Light",4,4,3,3,2,2,3,2,3,2,4,4,3,3,4,2,3
"Busch Light",4,5,4,5,2,3,3,3,2,3,2,3,3,4,4,1,4
"Busch Light",4,5,3,3,2,3,2,3,4,3,4,3,5,3,3,3,4
"Busch Light",3,4,4,4,2,3,3,2,2,2,4,3,3,4,3,2,4
"Busch Light",3,4,3,3,2,3,2,3,3,4,3,2,4,4,5,2,3
"Busch Light",4,4,2,4,1,3,3,2,2,2,3,4,5,4,3,2,3
"Busch Light",4,4,3,4,1,3,4,3,2,3,3,4,3,3,3,2,3
"Busch Light",4,4,2,5,2,3,3,3,2,2,4,2,4,4,4,2,4
"Busch Light",3,3,2,5,3,3,2,3,2,2,4,3,4,3,4,2,5
"Busch Light",4,5,4,4,1,3,3,2,2,2,4,4,4,2,4,2,3
"Busch Light",3,4,2,3,3,2,3,2,3,3,4,3,4,3,4,2,4
"Busch Light",4,4,2,3,1,2,3,3,3,2,3,3,3,3,4,3,2
"Busch Light",5,4,1,4,1,2,2,2,3,3,4,4,4,3,4,2,4
"Busch Light",2,3,3,4,1,2,2,2,3,4,2,3,4,4,4,2,4
"Busch Light",4,5,1,3,3,3,3,3,3,1,4,3,4,3,3,1,4
"Busch Light",4,3,4,3,1,3,3,3,2,3,3,4,4,4,4,1,3
"Busch Light",4,4,3,3,2,2,3,3,1,2,4,3,3,4,4,2,3
"Busch Light",5,5,3,4,2,3,2,3,3,3,4,3,3,4,3,2,4
"Busch Light",5,4,3,4,2,2,3,3,3,1,4,4,3,3,4,3,3
"Busch Light",4,4,3,3,1,3,1,3,3,2,4,4,4,4,3,2,4
"Busch Light",4,4,3,4,2,3,3,2,2,3,4,4,3,4,5,1,3
"Busch Light",4,4,3,4,3,2,4,3,3,2,3,3,2,3,4,2,3
"Busch Light",5,5,3,4,1,2,3,3,2,3,4,3,4,4,3,2,3
"Busch Light",4,4,4,5,1,3,4,3,2,4,4,3,3,3,4,2,3
"Busch Light",3,4,2,4,2,3,4,3,2,3,4,3,4,3,5,2,3
"Busch Light",4,3,4,3,2,3,3,4,2,3,4,4,4,3,4,3,3
"Busch Light",3,4,2,4,1,3,3,3,2,2,4,3,3,3,3,3,4
"Busch Light",3,4,3,3,3,3,3,3,2,2,4,4,3,3,4,3,4
"Busch Light",5,4,2,4,2,3,3,2,3,2,3,3,5,4,3,2,3
"Busch Light",3,4,3,4,1,2,3,3,2,3,4,3,4,4,3,2,3
"Busch Light",4,4,3,3,2,3,4,3,2,1,4,3,3,4,4,3,4
"Busch Light",5,4,3,3,1,2,3,3,2,1,4,2,3,4,4,2,2
"Busch Light",4,3,3,4,2,2,3,3,2,3,3,3,4,5,3,3,4
"Busch Light",4,3,2,4,2,3,2,3,3,3,3,3,4,3,4,3,3
"Busch Light",3,3,2,4,1,4,4,3,2,2,3,3,4,4,4,2,4
"Busch Light",3,3,3,3,3,4,3,2,2,2,3,3,5,3,3,2,4
"Busch Light",4,4,2,3,1,3,3,3,2,3,5,4,3,4,3,2,3
"Busch Light",5,4,3,4,1,1,3,4,2,2,2,2,4,4,3,2,4
"Busch Light",4,4,3,3,1,3,2,2,2,4,3,2,5,4,3,3,4
"Busch Light",5,3,4,3,1,3,2,3,2,3,4,3,4,3,4,3,4
"Busch Light",3,3,3,4,1,3,2,3,2,3,3,4,3,4,4,2,4
"Busch Light",4,5,2,4,3,3,4,3,3,2,3,3,3,4,3,2,3
"Busch Light",4,3,3,3,1,3,3,2,2,2,3,2,4,3,3,3,3
"Busch Light",3,4,3,4,2,2,3,3,3,2,5,3,3,3,5,2,3
"Busch Light",3,4,4,3,2,3,2,3,3,4,3,2,4,3,3,2,3
"Busch Light",3,4,3,4,3,2,3,2,3,3,4,4,3,3,4,3,4
"Busch Light",4,4,4,4,2,4,2,2,3,2,3,3,3,4,3,2,4
"Busch Light",4,4,3,5,2,2,2,3,3,3,4,3,3,4,3,3,3
"Busch Light",4,4,2,4,1,2,4,4,2,3,2,4,5,4,3,3,3
"Busch Light",3,4,3,4,1,2,2,3,3,3,5,3,3,3,2,2,3
"Busch Light",4,4,3,4,3,2,3,3,2,2,4,4,3,3,2,2,4
"Busch Light",4,4,3,3,3,3,3,3,2,2,3,3,4,3,4,1,4
"Busch Light",4,3,3,4,2,4,3,2,3,3,3,3,3,5,2,3,2
"Busch Light",4,5,3,4,2,2,4,3,2,3,4,3,2,4,4,3,3
"Busch Light",4,4,2,3,2,2,3,3,3,3,4,3,4,3,3,3,4
"Busch Light",4,3,4,4,1,3,3,2,2,3,3,3,3,3,4,2,3
"Busch Light",4,5,2,4,1,3,5,3,2,2,4,4,4,5,5,2,2
"Busch Light",3,3,2,3,2,3,3,3,2,2,3,4,2,4,4,2,4
"Busch Light",4,3,4,4,1,4,3,3,2,2,2,3,4,3,1,2,3
"Busch Light",4,3,3,4,1,2,3,2,1,1,4,3,4,3,4,2,2
"Busch Light",4,3,2,3,3,3,3,4,3,2,2,4,3,4,3,2,4
"Busch Light",3,4,3,3,2,1,2,3,3,2,4,3,3,4,4,2,4
"Busch Light",3,4,3,3,2,2,4,3,3,2,4,3,5,4,3,3,3
"Busch Light",4,4,3,3,2,3,2,2,3,2,3,3,3,3,3,3,2
"Busch Light",4,4,3,3,1,2,3,2,3,2,3,3,4,3,4,2,1
"Busch Light",4,4,3,3,1,3,2,3,3,3,4,3,3,4,3,2,3
"Busch Light",3,4,4,4,2,3,4,2,2,3,3,2,3,4,3,2,3
"Busch Light",3,3,4,3,2,2,2,1,2,3,3,2,4,4,3,2,4
"Busch Light",4,3,3,4,2,3,3,2,1,2,4,4,5,4,5,2,3
"Busch Light",4,4,3,4,2,2,3,2,3,2,3,4,3,3,4,3,4
"Busch Light",3,4,3,3,1,2,4,2,2,3,2,4,4,3,3,3,3
"Busch Light",4,3,3,4,2,3,3,3,4,4,3,5,4,4,4,2,3
"Busch Light",4,4,3,4,1,2,4,2,1,2,3,3,3,4,4,3,4
"Busch Light",4,3,3,3,2,3,3,3,2,3,4,3,4,3,3,2,3
"Busch Light",4,3,2,4,1,2,3,3,3,2,4,3,4,2,4,3,3
"Busch Light",4,4,3,4,2,2,3,2,3,3,4,4,4,4,3,1,3
"Busch Light",4,3,3,4,3,3,2,4,2,3,3,4,4,2,3,3,4
"Busch Light",4,3,2,3,1,2,3,1,2,3,4,4,4,3,4,3,4
"Busch Light",4,3,4,4,2,2,2,3,3,3,4,3,4,2,4,3,3
"Busch Light",4,5,3,3,2,2,3,2,2,3,3,4,4,4,3,3,4
"Busch Light",4,5,2,4,2,3,3,3,3,2,4,4,4,3,2,2,3
"Busch Light",4,4,4,3,2,3,3,3,2,1,2,3,3,4,3,2,5
"Busch Light",4,4,3,3,2,4,3,2,4,3,5,3,4,4,3,2,4
